numeroMsgsEntreAeB=10 primeiraPalavraA=ola ultimaPalavraA=tard primeiraPalavraB=gays ultimaPalavraB=hib mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=11 primeiraPalavraA=hib ultimaPalavraA=mesquinh primeiraPalavraB=gays ultimaPalavraB=hib mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=12 primeiraPalavraA=pastor ultimaPalavraA=maior primeiraPalavraB=gays ultimaPalavraB=hib mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=13 primeiraPalavraA=seri ultimaPalavraA=hib primeiraPalavraB=gays ultimaPalavraB=hib mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=14 primeiraPalavraA=agor ultimaPalavraA=bbb primeiraPalavraB=gays ultimaPalavraB=hib mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=15 primeiraPalavraA=capelett ultimaPalavraA=sozinh primeiraPalavraB=gays ultimaPalavraB=hib mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=16 primeiraPalavraA=mor ultimaPalavraA=impost primeiraPalavraB=gays ultimaPalavraB=hib mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=17 primeiraPalavraA=discurs ultimaPalavraA=agor primeiraPalavraB=gays ultimaPalavraB=hib mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=18 primeiraPalavraA=ai ultimaPalavraA=govern primeiraPalavraB=gays ultimaPalavraB=hib mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=19 primeiraPalavraA=complet ultimaPalavraA=suzan primeiraPalavraB=gays ultimaPalavraB=hib mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=20 primeiraPalavraA=ter ultimaPalavraA=homossexual primeiraPalavraB=gays ultimaPalavraB=hib mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=1 primeiraPalavraA=program ultimaPalavraA=bbb primeiraPalavraB=pq ultimaPalavraB=ongs mensagemATemNomeB=false mensagemBTemNomeA=false ehPar
numeroMsgsEntreAeB=2 primeiraPalavraA=putz ultimaPalavraA=audi primeiraPalavraB=pq ultimaPalavraB=ongs mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=3 primeiraPalavraA=so ultimaPalavraA=pap primeiraPalavraB=pq ultimaPalavraB=ongs mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=4 primeiraPalavraA=hib ultimaPalavraA=burric primeiraPalavraB=pq ultimaPalavraB=ongs mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=5 primeiraPalavraA=mass ultimaPalavraA=diz primeiraPalavraB=pq ultimaPalavraB=ongs mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=6 primeiraPalavraA=grand ultimaPalavraA=pais primeiraPalavraB=pq ultimaPalavraB=ongs mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=7 primeiraPalavraA=fic ultimaPalavraA=nom primeiraPalavraB=pq ultimaPalavraB=ongs mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=8 primeiraPalavraA=hib ultimaPalavraA=é primeiraPalavraB=pq ultimaPalavraB=ongs mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=9 primeiraPalavraA=concord ultimaPalavraA=hoj primeiraPalavraB=pq ultimaPalavraB=ongs mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=10 primeiraPalavraA=hilb ultimaPalavraA=cois primeiraPalavraB=pq ultimaPalavraB=ongs mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=11 primeiraPalavraA=ola ultimaPalavraA=tard primeiraPalavraB=pq ultimaPalavraB=ongs mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=12 primeiraPalavraA=hib ultimaPalavraA=mesquinh primeiraPalavraB=pq ultimaPalavraB=ongs mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=13 primeiraPalavraA=pastor ultimaPalavraA=maior primeiraPalavraB=pq ultimaPalavraB=ongs mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=14 primeiraPalavraA=seri ultimaPalavraA=hib primeiraPalavraB=pq ultimaPalavraB=ongs mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=15 primeiraPalavraA=agor ultimaPalavraA=bbb primeiraPalavraB=pq ultimaPalavraB=ongs mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=16 primeiraPalavraA=capelett ultimaPalavraA=sozinh primeiraPalavraB=pq ultimaPalavraB=ongs mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=17 primeiraPalavraA=mor ultimaPalavraA=impost primeiraPalavraB=pq ultimaPalavraB=ongs mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=18 primeiraPalavraA=discurs ultimaPalavraA=agor primeiraPalavraB=pq ultimaPalavraB=ongs mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=19 primeiraPalavraA=ai ultimaPalavraA=govern primeiraPalavraB=pq ultimaPalavraB=ongs mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=20 primeiraPalavraA=complet ultimaPalavraA=suzan primeiraPalavraB=pq ultimaPalavraB=ongs mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=1 primeiraPalavraA=gays ultimaPalavraA=hib primeiraPalavraB=inclusiv ultimaPalavraB=exist mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=2 primeiraPalavraA=program ultimaPalavraA=bbb primeiraPalavraB=inclusiv ultimaPalavraB=exist mensagemATemNomeB=false mensagemBTemNomeA=false ehPar
numeroMsgsEntreAeB=3 primeiraPalavraA=putz ultimaPalavraA=audi primeiraPalavraB=inclusiv ultimaPalavraB=exist mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=4 primeiraPalavraA=so ultimaPalavraA=pap primeiraPalavraB=inclusiv ultimaPalavraB=exist mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=5 primeiraPalavraA=hib ultimaPalavraA=burric primeiraPalavraB=inclusiv ultimaPalavraB=exist mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=6 primeiraPalavraA=mass ultimaPalavraA=diz primeiraPalavraB=inclusiv ultimaPalavraB=exist mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=7 primeiraPalavraA=grand ultimaPalavraA=pais primeiraPalavraB=inclusiv ultimaPalavraB=exist mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=8 primeiraPalavraA=fic ultimaPalavraA=nom primeiraPalavraB=inclusiv ultimaPalavraB=exist mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=9 primeiraPalavraA=hib ultimaPalavraA=é primeiraPalavraB=inclusiv ultimaPalavraB=exist mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=10 primeiraPalavraA=concord ultimaPalavraA=hoj primeiraPalavraB=inclusiv ultimaPalavraB=exist mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=11 primeiraPalavraA=hilb ultimaPalavraA=cois primeiraPalavraB=inclusiv ultimaPalavraB=exist mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=12 primeiraPalavraA=ola ultimaPalavraA=tard primeiraPalavraB=inclusiv ultimaPalavraB=exist mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=13 primeiraPalavraA=hib ultimaPalavraA=mesquinh primeiraPalavraB=inclusiv ultimaPalavraB=exist mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=14 primeiraPalavraA=pastor ultimaPalavraA=maior primeiraPalavraB=inclusiv ultimaPalavraB=exist mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=15 primeiraPalavraA=seri ultimaPalavraA=hib primeiraPalavraB=inclusiv ultimaPalavraB=exist mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=16 primeiraPalavraA=agor ultimaPalavraA=bbb primeiraPalavraB=inclusiv ultimaPalavraB=exist mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=17 primeiraPalavraA=capelett ultimaPalavraA=sozinh primeiraPalavraB=inclusiv ultimaPalavraB=exist mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=18 primeiraPalavraA=mor ultimaPalavraA=impost primeiraPalavraB=inclusiv ultimaPalavraB=exist mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=19 primeiraPalavraA=discurs ultimaPalavraA=agor primeiraPalavraB=inclusiv ultimaPalavraB=exist mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=20 primeiraPalavraA=ai ultimaPalavraA=govern primeiraPalavraB=inclusiv ultimaPalavraB=exist mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=1 primeiraPalavraA=pq ultimaPalavraA=ongs primeiraPalavraB=enta ultimaPalavraB=hib mensagemATemNomeB=false mensagemBTemNomeA=false ehPar
numeroMsgsEntreAeB=2 primeiraPalavraA=gays ultimaPalavraA=hib primeiraPalavraB=enta ultimaPalavraB=hib mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=3 primeiraPalavraA=program ultimaPalavraA=bbb primeiraPalavraB=enta ultimaPalavraB=hib mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=4 primeiraPalavraA=putz ultimaPalavraA=audi primeiraPalavraB=enta ultimaPalavraB=hib mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=5 primeiraPalavraA=so ultimaPalavraA=pap primeiraPalavraB=enta ultimaPalavraB=hib mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=6 primeiraPalavraA=hib ultimaPalavraA=burric primeiraPalavraB=enta ultimaPalavraB=hib mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=7 primeiraPalavraA=mass ultimaPalavraA=diz primeiraPalavraB=enta ultimaPalavraB=hib mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=8 primeiraPalavraA=grand ultimaPalavraA=pais primeiraPalavraB=enta ultimaPalavraB=hib mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=9 primeiraPalavraA=fic ultimaPalavraA=nom primeiraPalavraB=enta ultimaPalavraB=hib mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=10 primeiraPalavraA=hib ultimaPalavraA=é primeiraPalavraB=enta ultimaPalavraB=hib mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=11 primeiraPalavraA=concord ultimaPalavraA=hoj primeiraPalavraB=enta ultimaPalavraB=hib mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=12 primeiraPalavraA=hilb ultimaPalavraA=cois primeiraPalavraB=enta ultimaPalavraB=hib mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=13 primeiraPalavraA=ola ultimaPalavraA=tard primeiraPalavraB=enta ultimaPalavraB=hib mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=14 primeiraPalavraA=hib ultimaPalavraA=mesquinh primeiraPalavraB=enta ultimaPalavraB=hib mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=15 primeiraPalavraA=pastor ultimaPalavraA=maior primeiraPalavraB=enta ultimaPalavraB=hib mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=16 primeiraPalavraA=seri ultimaPalavraA=hib primeiraPalavraB=enta ultimaPalavraB=hib mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=17 primeiraPalavraA=agor ultimaPalavraA=bbb primeiraPalavraB=enta ultimaPalavraB=hib mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=18 primeiraPalavraA=capelett ultimaPalavraA=sozinh primeiraPalavraB=enta ultimaPalavraB=hib mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=19 primeiraPalavraA=mor ultimaPalavraA=impost primeiraPalavraB=enta ultimaPalavraB=hib mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=20 primeiraPalavraA=discurs ultimaPalavraA=agor primeiraPalavraB=enta ultimaPalavraB=hib mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=1 primeiraPalavraA=inclusiv ultimaPalavraA=exist primeiraPalavraB=clar ultimaPalavraB=sord mensagemATemNomeB=false mensagemBTemNomeA=false ehPar
numeroMsgsEntreAeB=2 primeiraPalavraA=pq ultimaPalavraA=ongs primeiraPalavraB=clar ultimaPalavraB=sord mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=3 primeiraPalavraA=gays ultimaPalavraA=hib primeiraPalavraB=clar ultimaPalavraB=sord mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=4 primeiraPalavraA=program ultimaPalavraA=bbb primeiraPalavraB=clar ultimaPalavraB=sord mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=5 primeiraPalavraA=putz ultimaPalavraA=audi primeiraPalavraB=clar ultimaPalavraB=sord mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=6 primeiraPalavraA=so ultimaPalavraA=pap primeiraPalavraB=clar ultimaPalavraB=sord mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=7 primeiraPalavraA=hib ultimaPalavraA=burric primeiraPalavraB=clar ultimaPalavraB=sord mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=8 primeiraPalavraA=mass ultimaPalavraA=diz primeiraPalavraB=clar ultimaPalavraB=sord mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=9 primeiraPalavraA=grand ultimaPalavraA=pais primeiraPalavraB=clar ultimaPalavraB=sord mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=10 primeiraPalavraA=fic ultimaPalavraA=nom primeiraPalavraB=clar ultimaPalavraB=sord mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=11 primeiraPalavraA=hib ultimaPalavraA=é primeiraPalavraB=clar ultimaPalavraB=sord mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=12 primeiraPalavraA=concord ultimaPalavraA=hoj primeiraPalavraB=clar ultimaPalavraB=sord mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=13 primeiraPalavraA=hilb ultimaPalavraA=cois primeiraPalavraB=clar ultimaPalavraB=sord mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=14 primeiraPalavraA=ola ultimaPalavraA=tard primeiraPalavraB=clar ultimaPalavraB=sord mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=15 primeiraPalavraA=hib ultimaPalavraA=mesquinh primeiraPalavraB=clar ultimaPalavraB=sord mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=16 primeiraPalavraA=pastor ultimaPalavraA=maior primeiraPalavraB=clar ultimaPalavraB=sord mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=17 primeiraPalavraA=seri ultimaPalavraA=hib primeiraPalavraB=clar ultimaPalavraB=sord mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=18 primeiraPalavraA=agor ultimaPalavraA=bbb primeiraPalavraB=clar ultimaPalavraB=sord mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=19 primeiraPalavraA=capelett ultimaPalavraA=sozinh primeiraPalavraB=clar ultimaPalavraB=sord mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=20 primeiraPalavraA=mor ultimaPalavraA=impost primeiraPalavraB=clar ultimaPalavraB=sord mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=1 primeiraPalavraA=enta ultimaPalavraA=hib primeiraPalavraB=hib ultimaPalavraB=etc mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=2 primeiraPalavraA=inclusiv ultimaPalavraA=exist primeiraPalavraB=hib ultimaPalavraB=etc mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=3 primeiraPalavraA=pq ultimaPalavraA=ongs primeiraPalavraB=hib ultimaPalavraB=etc mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=4 primeiraPalavraA=gays ultimaPalavraA=hib primeiraPalavraB=hib ultimaPalavraB=etc mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=5 primeiraPalavraA=program ultimaPalavraA=bbb primeiraPalavraB=hib ultimaPalavraB=etc mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=6 primeiraPalavraA=putz ultimaPalavraA=audi primeiraPalavraB=hib ultimaPalavraB=etc mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=7 primeiraPalavraA=so ultimaPalavraA=pap primeiraPalavraB=hib ultimaPalavraB=etc mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=8 primeiraPalavraA=hib ultimaPalavraA=burric primeiraPalavraB=hib ultimaPalavraB=etc mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=9 primeiraPalavraA=mass ultimaPalavraA=diz primeiraPalavraB=hib ultimaPalavraB=etc mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=10 primeiraPalavraA=grand ultimaPalavraA=pais primeiraPalavraB=hib ultimaPalavraB=etc mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=11 primeiraPalavraA=fic ultimaPalavraA=nom primeiraPalavraB=hib ultimaPalavraB=etc mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=12 primeiraPalavraA=hib ultimaPalavraA=é primeiraPalavraB=hib ultimaPalavraB=etc mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=13 primeiraPalavraA=concord ultimaPalavraA=hoj primeiraPalavraB=hib ultimaPalavraB=etc mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=14 primeiraPalavraA=hilb ultimaPalavraA=cois primeiraPalavraB=hib ultimaPalavraB=etc mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=15 primeiraPalavraA=ola ultimaPalavraA=tard primeiraPalavraB=hib ultimaPalavraB=etc mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=16 primeiraPalavraA=hib ultimaPalavraA=mesquinh primeiraPalavraB=hib ultimaPalavraB=etc mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=17 primeiraPalavraA=pastor ultimaPalavraA=maior primeiraPalavraB=hib ultimaPalavraB=etc mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=18 primeiraPalavraA=seri ultimaPalavraA=hib primeiraPalavraB=hib ultimaPalavraB=etc mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=19 primeiraPalavraA=agor ultimaPalavraA=bbb primeiraPalavraB=hib ultimaPalavraB=etc mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=20 primeiraPalavraA=capelett ultimaPalavraA=sozinh primeiraPalavraB=hib ultimaPalavraB=etc mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=1 primeiraPalavraA=clar ultimaPalavraA=sord primeiraPalavraB=seri ultimaPalavraB=ness mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=2 primeiraPalavraA=enta ultimaPalavraA=hib primeiraPalavraB=seri ultimaPalavraB=ness mensagemATemNomeB=false mensagemBTemNomeA=false ehPar
numeroMsgsEntreAeB=3 primeiraPalavraA=inclusiv ultimaPalavraA=exist primeiraPalavraB=seri ultimaPalavraB=ness mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=4 primeiraPalavraA=pq ultimaPalavraA=ongs primeiraPalavraB=seri ultimaPalavraB=ness mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=5 primeiraPalavraA=gays ultimaPalavraA=hib primeiraPalavraB=seri ultimaPalavraB=ness mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=6 primeiraPalavraA=program ultimaPalavraA=bbb primeiraPalavraB=seri ultimaPalavraB=ness mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=7 primeiraPalavraA=putz ultimaPalavraA=audi primeiraPalavraB=seri ultimaPalavraB=ness mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=8 primeiraPalavraA=so ultimaPalavraA=pap primeiraPalavraB=seri ultimaPalavraB=ness mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=9 primeiraPalavraA=hib ultimaPalavraA=burric primeiraPalavraB=seri ultimaPalavraB=ness mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=10 primeiraPalavraA=mass ultimaPalavraA=diz primeiraPalavraB=seri ultimaPalavraB=ness mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=11 primeiraPalavraA=grand ultimaPalavraA=pais primeiraPalavraB=seri ultimaPalavraB=ness mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=12 primeiraPalavraA=fic ultimaPalavraA=nom primeiraPalavraB=seri ultimaPalavraB=ness mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=13 primeiraPalavraA=hib ultimaPalavraA=é primeiraPalavraB=seri ultimaPalavraB=ness mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=14 primeiraPalavraA=concord ultimaPalavraA=hoj primeiraPalavraB=seri ultimaPalavraB=ness mensagemATemNomeB=true mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=15 primeiraPalavraA=hilb ultimaPalavraA=cois primeiraPalavraB=seri ultimaPalavraB=ness mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=16 primeiraPalavraA=ola ultimaPalavraA=tard primeiraPalavraB=seri ultimaPalavraB=ness mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=17 primeiraPalavraA=hib ultimaPalavraA=mesquinh primeiraPalavraB=seri ultimaPalavraB=ness mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=18 primeiraPalavraA=pastor ultimaPalavraA=maior primeiraPalavraB=seri ultimaPalavraB=ness mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=19 primeiraPalavraA=seri ultimaPalavraA=hib primeiraPalavraB=seri ultimaPalavraB=ness mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=20 primeiraPalavraA=agor ultimaPalavraA=bbb primeiraPalavraB=seri ultimaPalavraB=ness mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=1 primeiraPalavraA=hib ultimaPalavraA=etc primeiraPalavraB=vam ultimaPalavraB=igrej mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=2 primeiraPalavraA=clar ultimaPalavraA=sord primeiraPalavraB=vam ultimaPalavraB=igrej mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
